geoid,B02001_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_009E,B02001_010E,B19013_001E,B25034_001E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25034_010E,B25034_011E
371470014014,1123,260,679,0,0,0,184,0,0,0,49429,641,0,11,26,141,79,188,87,81,0,28
371470010031,1578,1237,261,0,0,0,80,0,0,0,95363,647,38,0,0,57,313,239,0,0,0,0
371470010033,2240,1737,261,29,0,0,42,171,0,171,84365,832,11,28,41,437,109,56,59,91,0,0
371470013021,2720,1594,938,0,17,0,27,144,0,144,111111,1002,72,143,428,167,23,10,73,86,0,0
371470013022,2981,1641,1240,0,36,0,40,24,7,17,54433,1335,17,26,494,81,224,354,57,65,0,17
370010208022,1293,488,569,0,0,0,236,0,0,0,35368,565,0,0,0,65,41,61,34,217,27,120
370010208021,476,165,137,0,0,0,145,29,0,29,20714,314,0,0,0,16,0,95,0,136,67,0
370010208023,1473,429,499,0,107,0,438,0,0,0,24214,529,0,20,139,44,14,123,109,26,54,0
370010209013,1238,743,166,0,111,0,206,12,0,12,57273,456,0,0,106,121,26,149,24,18,12,0
370010209011,1084,949,113,0,0,10,12,0,0,0,35121,595,0,11,10,68,38,0,120,148,140,60
370010208011,767,328,244,2,56,0,80,57,28,29,43250,349,0,0,39,0,43,53,147,58,2,7
370010208012,894,841,49,0,0,0,0,4,0,4,54659,475,28,28,21,110,106,77,62,10,28,5
370010218012,1319,1189,62,14,0,0,18,36,0,36,57582,555,0,24,97,67,0,127,53,83,32,72
371719308011,1681,1673,8,0,0,0,0,0,0,0,36620,939,0,39,73,184,113,75,66,63,180,146
371719308012,735,733,1,0,0,0,0,1,0,1,44432,357,0,0,62,135,21,28,40,54,17,0
371719310031,1622,1508,9,0,9,0,96,0,0,0,64917,609,0,34,100,171,94,52,58,18,47,35
371719309021,1675,1385,188,0,19,0,63,20,0,20,55714,797,65,6,82,105,102,197,45,51,102,42
371719309012,750,533,3,2,63,0,121,28,0,28,25417,538,0,0,9,18,140,222,34,21,64,30
371719310011,1239,1224,15,0,0,0,0,0,0,0,48295,615,5,0,96,120,44,70,111,102,28,39
371719310012,1210,1081,6,0,0,0,107,16,0,16,50417,437,0,30,56,165,36,49,63,9,6,23
371719303023,789,695,94,0,0,0,0,0,0,0,43125,451,0,0,24,10,47,0,36,124,128,82
371719303022,1326,1174,142,5,0,0,0,5,0,5,57000,736,0,32,22,183,105,92,58,88,50,106
370230214001,531,408,123,0,0,0,0,0,0,0,36288,321,0,0,30,45,0,20,57,87,16,66
370230214002,768,570,0,158,40,0,0,0,0,0,50000,321,8,0,22,32,13,98,46,45,25,32
370230214004,824,559,218,0,15,0,22,10,10,0,22763,314,0,15,19,49,82,27,29,30,24,39
370939704022,2351,287,531,1033,89,0,385,26,0,26,25268,794,0,6,179,169,182,121,49,50,0,38
370939702022,1726,433,399,609,0,0,209,76,61,15,32330,730,0,11,125,286,111,84,60,23,21,9
370939702021,2498,1215,1061,9,33,0,53,127,20,107,48275,934,72,121,180,222,125,109,46,37,7,15
371290106001,1069,1028,41,0,0,0,0,0,0,0,67500,765,0,0,33,40,138,131,213,181,29,0
371290106003,2149,1584,196,38,173,0,0,158,0,158,49167,1334,100,114,72,393,271,199,88,72,25,0
371290115002,2071,868,1158,0,0,0,25,20,20,0,32708,872,0,0,18,203,135,217,93,27,159,20
371290115003,1205,1026,132,0,0,0,11,36,0,36,45602,544,0,0,26,166,213,24,48,0,55,12
371290115001,1933,1740,51,0,20,0,106,16,0,16,51373,996,51,0,128,144,320,262,57,15,19,0
371290115004,2654,2340,234,73,0,0,0,7,0,7,40625,878,0,0,61,125,98,32,318,197,0,47
371970503003,1013,796,68,0,0,0,22,127,0,127,47404,503,0,0,83,18,60,159,42,46,55,40
371970503005,707,707,0,0,0,0,0,0,0,0,41813,316,0,0,34,89,16,74,26,28,33,16
371970503006,1746,1558,58,0,0,0,9,121,99,22,44805,787,0,0,65,124,239,55,109,80,102,13
371970504001,902,897,3,2,0,0,0,0,0,0,55156,427,17,0,57,98,19,75,51,91,0,19
371970504004,2176,2115,61,0,0,0,0,0,0,0,53730,897,0,0,228,173,140,196,29,80,12,39
371290113001,958,847,43,0,18,0,0,50,0,50,41424,879,72,4,99,129,47,98,0,28,12,390
371290114001,591,114,428,0,0,0,0,49,12,37,18553,298,0,11,158,6,51,21,26,21,0,4
370210012003,631,631,0,0,0,0,0,0,0,0,60469,390,0,14,0,0,0,11,20,75,25,245
370499608001,227,5,198,0,0,0,0,24,0,24,12443,332,0,0,0,0,25,24,102,58,82,41
370499608002,707,564,143,0,0,0,0,0,0,0,41304,594,0,0,26,18,0,0,15,219,141,175
370499611001,5432,4237,882,0,80,0,0,233,0,233,85285,2102,45,216,907,391,223,153,95,32,40,0
370499611003,1700,1359,191,0,113,0,37,0,0,0,59875,850,0,0,82,29,228,173,244,10,84,0
370499611002,1659,1205,303,0,36,18,0,97,0,97,49667,882,0,0,184,152,235,256,55,0,0,0
371190031032,2429,2214,60,0,127,0,0,28,0,28,109732,1142,0,0,142,29,33,51,138,715,34,0
371190031031,1893,1293,254,0,43,0,292,11,0,11,76591,1066,175,118,52,22,36,164,159,340,0,0
371190031061,2897,2504,190,0,62,0,89,52,8,44,59258,964,0,0,0,39,158,68,598,63,18,20
371190051001,1043,92,778,5,59,0,71,38,0,38,35028,442,0,0,185,0,29,16,108,61,37,6
371190051002,1204,57,1120,0,0,0,23,4,0,4,21360,696,0,38,127,21,30,111,84,214,23,48
371190052003,851,123,692,0,0,0,19,17,0,17,31111,309,0,0,0,19,16,65,76,50,60,23
371190052001,355,14,298,0,0,0,21,22,0,22,25444,211,0,0,0,0,48,19,55,28,61,0
371190052002,619,40,538,0,0,0,0,41,0,41,25227,277,0,0,0,0,20,85,10,80,66,16
371190054011,2555,406,1592,0,106,0,394,57,0,57,43295,1350,0,108,741,66,279,91,19,46,0,0
371190054012,2426,5,2401,0,0,0,1,19,6,13,29255,1198,0,0,220,35,179,272,405,57,11,19
371190057061,1871,1542,329,0,0,0,0,0,0,0,57961,777,16,0,206,62,248,245,0,0,0,0
371190057063,2191,1438,513,0,109,0,81,50,0,50,76063,571,17,0,215,106,138,79,16,0,0,0
371190057112,2202,1845,175,0,148,0,9,25,0,25,83723,1146,46,52,327,17,281,203,138,11,9,62
371190057113,3479,3012,314,29,17,0,0,107,0,107,96359,1272,52,77,516,22,171,398,16,20,0,0
371190058121,2762,2295,190,0,175,0,36,66,24,42,92604,1159,61,77,51,91,606,232,41,0,0,0
371190045003,758,96,535,0,0,0,42,85,0,85,21300,353,6,0,28,11,20,27,65,34,92,70
371190045002,1149,65,675,131,167,0,0,111,0,111,40000,480,0,0,66,82,27,52,101,93,10,49
370010203003,1349,577,467,0,0,0,305,0,0,0,43370,697,0,0,0,75,10,130,204,278,0,0
370010203005,2479,945,700,0,0,0,736,98,42,56,36227,932,0,0,199,222,96,107,190,109,0,9
370010203004,1455,843,397,0,0,0,129,86,0,86,57581,544,0,21,53,33,32,64,89,241,11,0
370010203002,937,526,245,0,0,0,139,27,0,27,31287,389,0,0,37,21,36,67,48,123,57,0
370010212012,1987,1309,369,0,0,3,290,16,0,16,38643,876,5,0,22,286,78,100,90,127,113,55
370010212013,1165,980,131,0,0,0,46,8,0,8,35208,535,32,0,45,45,82,22,72,97,83,57
370499606003,1614,376,789,0,409,0,40,0,0,0,27050,636,67,0,204,36,13,135,181,0,0,0
370499606001,2551,1373,522,0,382,0,250,24,0,24,37120,1142,55,135,258,407,125,117,45,0,0,0
370499602001,1642,1328,296,3,0,0,0,15,0,15,39362,572,0,0,60,125,106,52,127,12,47,43
370499602004,2269,1259,1010,0,0,0,0,0,0,0,27375,880,0,47,135,272,163,43,13,180,27,0
370499602002,1918,1209,692,17,0,0,0,0,0,0,35929,927,0,13,140,285,120,152,0,14,15,188
371779601004,779,437,262,8,0,0,57,15,15,0,29343,430,45,0,94,47,20,73,58,12,68,13
371779601001,1614,885,670,29,18,0,4,8,0,8,41842,641,0,22,91,96,110,130,39,74,48,31
370799502003,1826,1125,548,0,0,0,50,103,0,103,39577,783,0,19,79,258,99,166,31,19,0,112
371790203121,2301,1684,359,0,75,0,83,100,0,100,51351,875,0,0,98,297,62,151,218,42,0,7
371790203122,2277,1928,189,0,17,0,43,100,0,100,65634,850,0,0,173,623,39,0,15,0,0,0
371790203162,2634,2017,166,55,138,0,39,219,0,219,76630,933,0,24,420,287,57,120,0,16,0,9
371790210151,2303,1942,79,0,248,0,0,34,0,34,63708,1000,22,13,170,382,161,101,64,52,35,0
371790210152,2640,2396,199,0,0,0,0,45,0,45,73875,894,8,16,269,327,155,62,8,30,19,0
371050306022,1720,1361,244,6,27,0,0,82,0,82,74565,752,25,17,113,199,144,68,104,21,38,23
371050306023,2257,2051,190,16,0,0,0,0,0,0,60417,898,199,7,110,170,142,105,36,83,8,38
371050301021,1316,1288,28,0,0,0,0,0,0,0,72206,652,0,0,93,120,164,175,34,66,0,0
371050301022,1865,1574,241,0,17,0,0,33,22,11,57574,890,47,36,255,33,36,190,139,109,45,0
371050306011,1904,1730,132,1,11,0,0,30,0,30,77446,843,10,54,118,338,137,150,8,28,0,0
371050306012,1237,1021,183,22,0,0,0,11,0,11,93712,521,13,0,10,135,96,81,89,33,5,59
371050301012,1897,1712,151,24,0,0,0,10,0,10,46654,619,0,0,30,29,46,54,69,278,83,30
371050304024,2436,1460,843,0,0,0,133,0,0,0,55481,809,17,34,77,35,218,293,96,9,17,13
371050304023,615,218,214,0,0,0,94,89,0,89,38456,226,0,22,0,31,9,50,60,30,24,0
371050304011,1838,1066,704,0,0,0,9,59,0,59,31471,657,0,5,8,85,7,178,115,117,125,17
371050304012,964,682,241,0,0,0,0,41,41,0,44964,424,0,0,42,61,107,135,10,69,0,0
371050307012,3255,2566,604,9,0,0,11,65,32,33,56522,1416,44,54,429,349,215,149,23,90,0,63
371050307011,1752,1371,365,10,6,0,0,0,0,0,59800,647,15,0,50,229,101,119,58,46,0,29
371050305012,2592,2248,154,32,105,0,22,31,11,20,69722,1179,30,26,373,176,400,144,24,6,0,0
371190027022,2433,2340,0,0,57,0,0,36,0,36,120234,1030,34,125,111,73,0,72,46,158,292,119
371190015091,1609,202,1218,0,19,0,37,133,0,133,47242,479,0,0,9,0,66,321,19,64,0,0
371190018013,609,330,266,0,0,0,13,0,0,0,33036,259,0,0,0,11,87,37,10,49,57,8
371190018012,353,279,33,0,16,0,0,25,0,25,59750,178,0,16,13,0,15,0,33,95,6,0
371190016081,2722,641,1051,0,210,0,765,55,0,55,34113,1012,0,14,76,86,58,113,426,189,50,0
371190064071,1420,1232,143,0,33,0,0,12,0,12,100208,569,0,12,476,81,0,0,0,0,0,0
371190064072,2587,2054,228,26,168,0,18,93,10,83,121557,735,0,44,241,397,23,0,0,0,0,30
371190062121,2555,1652,767,0,68,0,31,37,0,37,106389,779,47,9,437,162,27,21,65,0,0,11
371190061082,2052,466,1266,0,37,0,164,119,0,119,55484,752,0,21,462,98,77,54,0,16,8,16
371899205001,2551,2280,129,6,79,0,14,43,0,43,8716,208,0,0,8,0,73,94,11,11,0,11
370010219013,1128,1070,34,7,0,0,0,17,0,17,73000,567,8,0,180,91,46,81,30,98,0,33
370010219012,2063,1894,73,16,0,0,53,27,11,16,75776,803,36,20,165,228,177,42,31,45,27,32
370010219011,1628,1461,74,19,17,0,8,49,0,49,65585,640,0,7,71,162,191,40,17,96,12,44
370010218022,1762,1625,74,0,0,3,0,60,0,60,55913,817,0,0,173,130,194,59,73,140,25,23
370010218021,1981,1894,32,0,13,0,9,33,0,33,48846,804,0,13,225,269,120,60,7,38,38,34
370010220023,1191,1081,75,18,0,0,10,7,0,7,65000,542,16,11,145,161,80,18,9,51,20,31
370010220022,1387,1068,63,156,0,0,20,80,0,80,40101,578,0,0,91,115,151,157,20,30,14,0
370010220021,1871,1630,213,17,0,0,0,11,0,11,45517,802,29,1,247,159,181,63,67,4,13,38
370670031072,3252,2716,283,0,109,0,52,92,0,92,66250,1430,9,15,181,247,335,473,58,80,12,20
370670030041,1724,1526,121,10,0,0,54,13,0,13,45052,790,0,45,42,233,156,163,61,34,43,13
370670033092,1619,410,1209,0,0,0,0,0,0,0,44630,724,0,0,41,233,49,223,98,55,25,0
371459203005,1548,670,843,21,14,0,0,0,0,0,34759,723,21,33,17,121,15,91,55,60,70,240
371459203003,237,183,54,0,0,0,0,0,0,0,-666666666,237,0,0,37,17,17,25,0,48,72,21
371830534112,4521,3149,324,0,840,0,0,208,63,145,140000,1558,222,241,593,402,36,46,18,0,0,0
371719311012,1349,1307,0,0,0,0,10,32,0,32,61875,521,31,0,151,80,111,42,22,18,24,42
371719311022,1906,1823,51,9,0,0,0,23,0,23,50714,837,18,7,109,208,102,82,125,45,109,32
371719305012,868,814,0,0,54,0,0,0,0,0,53906,506,11,20,54,51,21,124,118,49,0,58
371719305011,1835,1574,26,0,0,0,99,136,0,136,51198,800,0,20,283,109,107,148,26,58,36,13
371719305021,929,864,3,0,62,0,0,0,0,0,45729,311,0,0,42,65,54,83,36,8,12,11
371719305024,916,821,50,0,0,0,0,45,45,0,34286,452,0,0,31,34,18,86,25,100,26,132
371719305022,750,714,36,0,0,0,0,0,0,0,25417,470,0,0,50,87,103,95,12,78,45,0
371190058422,1509,1364,0,0,52,0,18,75,0,75,113169,597,0,0,436,0,147,14,0,0,0,0
371190058423,3414,2465,296,0,364,0,167,122,0,122,93713,1279,0,0,756,254,255,13,0,1,0,0
371190058432,1916,1309,328,0,205,0,30,44,17,27,101078,830,107,9,490,200,0,24,0,0,0,0
371899207032,1315,739,218,81,0,0,208,69,0,69,38208,651,0,0,199,116,86,163,36,51,0,0
371899207031,1685,1600,0,54,20,0,0,11,0,11,66628,845,0,0,186,186,133,147,96,13,35,49
371510303013,625,489,71,47,8,0,5,5,0,5,54138,260,0,0,19,8,70,45,86,20,12,0
371510304003,1867,1058,359,0,3,83,217,147,0,147,35288,766,0,30,130,349,100,45,61,37,14,0
371190059143,2401,1437,706,0,140,0,43,75,0,75,54192,1196,48,0,202,623,189,46,40,48,0,0
371190059141,4009,1770,1676,0,294,0,97,172,0,172,87005,1406,184,205,931,66,0,20,0,0,0,0
371790203051,2301,2124,52,0,107,0,0,18,0,18,68851,814,0,13,359,198,146,31,34,7,26,0
371090702013,1069,861,82,0,0,0,126,0,0,0,40583,475,0,8,8,6,18,128,57,203,7,40
371090710022,1427,1170,202,0,0,0,23,32,0,32,41467,702,23,7,47,280,127,73,39,42,29,35
371090709022,2241,2046,68,0,0,0,67,60,0,60,60500,1060,133,0,251,322,110,93,80,0,16,55
371090709023,1730,1500,188,0,16,0,26,0,0,0,54583,696,0,0,93,287,181,34,53,0,48,0
371090702022,1585,1308,165,0,67,0,15,30,0,30,61098,788,3,8,159,231,163,115,65,33,11,0
371090702021,1650,1341,233,0,26,0,0,50,0,50,77375,679,0,0,40,94,175,182,112,26,40,10
371090709012,1586,1557,11,0,0,0,0,18,0,18,65417,647,22,0,157,178,89,90,24,36,15,36
371090711011,1940,1564,162,0,141,0,0,73,0,73,31516,746,12,0,136,235,243,104,16,0,0,0
371090711013,1538,1488,0,16,34,0,0,0,0,0,83625,637,126,84,113,231,36,47,0,0,0,0
371090711021,4482,4236,79,31,72,0,0,64,51,13,85266,1809,151,85,866,389,106,102,41,69,0,0
371090710012,1415,1330,64,0,1,0,20,0,0,0,53889,587,0,13,50,97,120,32,142,49,70,14
371090710011,1555,841,26,20,0,0,653,15,0,15,54286,537,0,0,69,196,90,111,46,0,0,25
371090710014,1261,1156,97,8,0,0,0,0,0,0,70096,523,0,0,217,149,49,90,18,0,0,0
371090712031,4095,3914,55,0,0,0,84,42,0,42,155568,1554,237,51,699,196,117,185,41,11,9,8
371090712032,1078,1062,0,0,16,0,0,0,0,0,79226,547,66,7,172,43,178,37,44,0,0,0
371090712011,1839,1747,16,0,44,0,0,32,0,32,73587,896,14,0,169,216,269,136,68,6,0,18
370710312011,1042,1014,16,0,0,0,0,12,12,0,44961,526,25,0,27,4,30,80,78,114,148,20
370710312021,458,437,0,0,0,0,21,0,0,0,44861,255,0,0,8,54,7,32,0,29,59,66
370710314011,1241,550,398,0,0,0,1,292,0,292,30650,557,0,0,127,48,109,178,51,24,7,13
370710314012,1505,959,422,0,117,0,0,7,7,0,50548,684,0,0,53,34,219,161,53,67,79,18
370710314022,658,636,2,0,14,0,0,6,0,6,58542,252,0,0,0,18,0,67,150,13,4,0
370670033111,1927,1252,526,8,57,0,52,32,0,32,93591,742,7,0,275,256,15,60,44,47,4,34
370670040122,2018,1627,134,0,233,0,24,0,0,0,72896,1018,15,16,206,84,163,307,190,20,0,17
370670040123,1120,530,216,0,0,47,12,315,17,298,37253,437,14,0,32,125,135,101,15,15,0,0
370670040121,1890,1285,49,0,454,0,0,102,0,102,82734,617,0,0,222,140,38,57,98,14,0,48
370670040124,1282,1127,132,14,0,0,0,9,0,9,63077,374,0,22,14,250,14,0,15,0,23,36
370670040132,1326,1216,47,23,8,0,0,32,0,32,92054,706,130,21,173,41,108,227,0,0,0,6
370670040131,2128,1700,165,0,194,0,37,32,0,32,42308,864,21,66,330,153,135,159,0,0,0,0
370670040112,2456,2009,332,0,0,0,0,115,0,115,49056,1117,32,0,104,241,390,217,65,51,0,17
370670040113,1386,1302,84,0,0,0,0,0,0,0,68409,599,0,0,205,81,216,75,22,0,0,0
370010211023,1141,1082,49,0,10,0,0,0,0,0,39551,521,0,65,69,79,57,93,90,30,38,0
370010211021,1010,291,549,23,0,0,95,52,0,52,20637,450,0,0,37,146,115,85,45,6,0,16
370010211022,1218,734,224,0,16,0,162,82,0,82,48942,535,0,0,145,110,67,110,63,18,0,22
370010212072,1713,1397,58,0,0,0,248,10,0,10,46500,731,60,0,152,54,31,67,107,139,87,34
370839301003,687,110,577,0,0,0,0,0,0,0,35672,428,0,0,0,68,76,152,22,53,0,57
370839301001,635,250,379,0,0,0,0,6,0,6,35625,343,0,0,11,24,17,27,53,79,94,38
370839303001,740,502,218,0,0,0,0,20,0,20,32216,392,0,0,9,16,27,30,95,111,25,79
370839303002,858,511,220,114,0,0,1,12,1,11,36447,412,0,0,0,29,9,84,21,90,73,106
370839303004,1013,888,100,0,0,0,0,25,0,25,48750,450,0,0,0,7,33,74,72,80,133,51
370839303005,397,109,251,0,37,0,0,0,0,0,14036,196,0,0,7,6,42,10,24,9,30,68
370839302001,1071,916,122,33,0,0,0,0,0,0,50577,446,0,0,17,18,41,45,0,159,50,116
370839302004,1424,835,526,0,0,0,0,63,63,0,52007,799,0,49,11,30,386,272,13,13,13,12
370839304002,936,801,93,1,22,0,0,19,0,19,49145,387,0,10,5,8,40,23,60,88,49,104
370510032014,4718,3304,865,30,308,0,92,119,0,119,95132,1613,91,159,489,504,127,177,20,46,0,0
371010411022,3322,2150,895,190,0,0,17,70,0,70,67068,1320,273,25,430,438,77,17,43,0,0,17
371010411021,7365,6046,712,140,56,0,332,79,0,79,94688,2367,427,375,958,374,156,0,13,0,64,0
371010412023,2938,2481,331,33,0,0,58,35,15,20,44519,1213,10,15,197,264,228,266,20,42,98,73
371010412022,1588,1298,204,0,32,0,21,33,0,33,48939,541,0,15,13,115,48,136,56,79,60,19
371010415012,3884,3662,205,0,0,0,5,12,0,12,63864,1411,78,29,466,211,212,48,88,47,103,129
371010415013,2247,1766,244,0,44,0,38,155,30,125,63281,939,83,57,329,423,12,0,0,11,24,0
371010415033,1930,1671,43,61,22,0,88,45,0,45,48158,830,42,0,173,280,74,79,118,64,0,0
371010415031,4169,3631,349,22,71,0,9,87,0,87,85529,1428,22,137,630,219,170,150,13,0,59,28
371010415023,2609,2470,96,28,0,0,15,0,0,0,64890,1157,0,120,488,334,149,41,13,0,12,0
371559601024,1068,471,109,372,60,0,14,42,0,42,48917,460,39,0,69,110,27,122,61,0,32,0
370139309002,2260,2058,172,0,0,0,0,30,0,30,79318,1253,0,21,519,370,158,85,50,16,14,20
370139309003,850,461,370,0,0,0,0,19,19,0,-666666666,942,35,20,58,211,174,252,123,10,12,47
370139310004,1294,892,330,0,0,0,0,72,0,72,36429,623,0,0,116,141,122,75,45,46,47,31
370139310003,1136,1136,0,0,0,0,0,0,0,0,55129,524,0,0,32,131,137,122,89,13,0,0
370139302001,2235,1829,379,0,0,0,0,27,0,27,52070,960,33,23,228,218,76,127,77,96,10,72
370139302002,2316,1786,504,0,1,0,0,25,0,25,48550,960,52,48,187,282,84,246,0,52,9,0
370139308001,894,579,304,0,0,0,0,11,0,11,31797,702,0,77,226,74,97,90,22,35,38,43
370190205051,1304,1033,158,0,22,0,4,87,0,87,32730,613,0,0,92,226,135,69,48,11,21,11
370710317041,1006,904,99,0,0,0,0,3,0,3,36094,507,0,0,23,14,218,138,83,9,22,0
370710317042,2755,2485,186,0,0,0,17,67,0,67,49625,1069,0,0,24,266,174,237,275,93,0,0
370710324012,1287,1238,36,0,13,0,0,0,0,0,86250,637,171,69,118,15,0,117,27,92,28,0
370710324013,907,697,0,0,89,0,0,121,0,121,81731,396,35,0,15,127,17,53,28,17,104,0
370710324011,1271,1242,0,0,0,0,0,29,0,29,106287,449,17,0,110,111,145,25,41,0,0,0
370710324014,1970,1262,323,0,25,0,0,360,0,360,63706,885,54,32,259,127,62,122,105,27,55,42
370710324022,3366,3116,117,0,72,0,14,47,0,47,102417,1296,200,74,362,168,173,163,63,50,13,30
371570410023,1867,1699,12,0,43,0,104,9,0,9,73942,682,0,26,79,279,126,145,12,0,0,15
371830532021,2248,1991,172,17,20,0,12,36,0,36,147885,739,17,0,111,599,0,12,0,0,0,0
371830532031,5685,4036,738,0,301,23,44,543,237,306,115395,1800,348,270,619,401,62,62,38,0,0,0
371830532032,3481,2825,424,68,32,0,81,51,0,51,124632,1128,13,12,856,232,0,0,0,15,0,0
371830532051,4450,3631,566,4,65,0,29,155,22,133,106053,1665,548,498,269,235,84,24,7,0,0,0
371830535251,763,723,25,0,15,0,0,0,0,0,93659,256,0,0,19,17,220,0,0,0,0,0
371830534101,6250,3166,320,7,2335,0,149,273,92,181,157632,2061,178,285,1574,9,15,0,0,0,0,0
371830534171,4316,3172,641,0,349,0,104,50,0,50,82889,1883,308,558,373,531,50,14,13,15,16,5
371830535174,419,311,0,0,8,0,100,0,0,0,64219,201,0,0,15,50,13,19,0,55,49,0
371830535172,674,410,52,36,70,0,57,49,0,49,44375,267,0,0,47,81,26,104,9,0,0,0
371190064051,2966,2401,342,0,12,0,176,35,0,35,75089,1382,125,22,661,299,74,94,54,14,27,12
371190064052,2176,1976,144,0,18,0,38,0,0,0,85258,1232,498,351,257,53,0,0,9,6,9,49
371190055101,1830,319,676,0,92,0,743,0,0,0,37949,730,0,0,289,53,184,144,20,28,12,0
371190061072,2483,543,1777,0,74,0,38,51,36,15,55878,1782,393,477,576,336,0,0,0,0,0,0
371190055131,2184,297,1352,31,276,0,108,120,0,120,59487,814,39,104,414,235,0,0,0,0,22,0
371190055133,1068,685,285,0,18,0,0,80,80,0,81767,376,0,0,57,190,92,9,9,19,0,0
371190058382,2303,1007,611,0,660,0,0,25,0,25,121563,1012,119,119,688,86,0,0,0,0,0,0
371190058381,2386,1434,85,46,690,0,0,131,0,131,126597,867,104,37,643,70,13,0,0,0,0,0
371190058452,3230,1558,394,0,1166,0,0,112,29,83,140547,1149,6,220,704,202,10,0,7,0,0,0
371190030122,3169,2467,413,0,177,0,60,52,0,52,97500,1179,0,0,26,554,543,56,0,0,0,0
371190062043,3369,2900,315,0,102,0,0,52,0,52,176319,1236,78,0,399,617,108,21,13,0,0,0
371190054013,1202,39,1163,0,0,0,0,0,0,0,32388,605,0,0,182,89,33,132,135,0,34,0
370119303014,917,917,0,0,0,0,0,0,0,0,54432,598,0,0,26,111,103,178,17,25,91,47
370119303013,548,548,0,0,0,0,0,0,0,0,20250,425,0,9,49,76,66,142,27,21,10,25
370119303021,534,519,5,0,6,0,0,4,4,0,34405,368,29,6,12,65,56,57,26,21,16,80
370119303022,1050,1045,0,0,0,0,0,5,0,5,36755,654,8,12,81,132,81,71,76,29,45,119
370119303023,982,948,0,23,0,0,0,11,0,11,37222,589,22,0,69,211,41,59,91,19,54,23
